channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,5,1.4,fit,1264,sim,clean,wiener,9.92573103012812e-05,0.00010010593552506625,6.842760848129791e-07,0.62306,0.0025765807597374598,50000,1.0085497503529883
34,19,8.0,fit,1281,sim,clean,wiener,8.141608945771297e-05,8.206275289766401e-05,6.206231288587966e-07,0.691,0.0023369012133497066,50000,1.0079426983567776
34,29,40.0,fit,1271,sim,clean,wiener,6.311160983865928e-05,6.297320377700351e-05,5.523429069503582e-07,0.76288,0.002079798108412216,50000,0.997806963536351
71,3,1.0,fit,1271,sim,clean,wiener,6.799598191576634e-05,6.960196206931968e-05,5.882222811148005e-07,0.73792,0.002214898701864623,50000,1.0236187508188768
34,23,20.0,fit,1281,sim,clean,wiener,6.796560506964526e-05,6.841749644497151e-05,5.719725108658137e-07,0.74238,0.002153711636726819,50000,1.0066488244291092
71,1,0.6,fit,1271,sim,clean,wiener,0.00013958040488298,0.00014178000408397056,7.898976570218759e-07,0.46614,0.002974289399286136,50000,1.0157586532496066
71,11,3.0,fit,1263,sim,clean,wiener,8.455989516226337e-05,8.532401699340289e-05,6.35131554650452e-07,0.67872,0.0023915314007529023,50000,1.009036456699399
34,27,30.0,fit,1272,sim,clean,wiener,6.310364759082243e-05,6.346717374590207e-05,5.538747803949165e-07,0.76102,0.002085566241671879,50000,1.0057607787973972
34,21,10.0,fit,1282,sim,clean,wiener,7.773303537381871e-05,7.846155247924225e-05,6.085325787234519e-07,0.70456,0.002291375321761833,50000,1.0093720398530701
71,7,1.8,fit,1264,sim,clean,wiener,9.558337402007882e-05,9.615417577387777e-05,6.744014378447907e-07,0.63794,0.00253939865451397,50000,1.0059717682039455
34,25,26.0,fit,1281,sim,clean,wiener,6.564503326482636e-05,6.623446787274238e-05,5.652559676220687e-07,0.7506,0.002128421090296999,50000,1.0089791196469977
34,19,8.0,fit,1282,sim,clean,wiener,8.141608945771297e-05,8.21689829985024e-05,6.230568128501446e-07,0.6906,0.002346065034045124,50000,1.009247478548825
71,5,1.4,fit,1265,sim,clean,wiener,9.92573103012812e-05,0.00010047774087800064,6.893208931002522e-07,0.62166,0.0025955765368193147,50000,1.012295624100784
71,9,2.0,fit,1264,sim,clean,wiener,9.657511710228581e-05,9.660565370244095e-05,6.732487507861019e-07,0.63624,0.002535058313877591,50000,1.0003161953210244
34,29,40.0,fit,1272,sim,clean,wiener,6.311160983865928e-05,6.341405869548288e-05,5.534222384686926e-07,0.76122,0.0020838622352832856,50000,1.0047922855651565
71,3,1.0,fit,1272,sim,clean,wiener,6.799598191576634e-05,6.919297618109184e-05,5.847131357166212e-07,0.73946,0.0022016853268589176,50000,1.0176038970480394
34,23,20.0,fit,1282,sim,clean,wiener,6.796560506964526e-05,6.857684159622912e-05,5.740452039128305e-07,0.74178,0.0021615161781163438,50000,1.0089933213418394
71,1,0.6,fit,1272,sim,clean,wiener,0.00013958040488298,0.00014193403773018624,8.024855840077144e-07,0.46556,0.0030216881191837573,50000,1.0168622010315809
71,11,3.0,fit,1264,sim,clean,wiener,8.455989516226337e-05,8.520185237743872e-05,6.345135423617464e-07,0.67918,0.002389204330426025,50000,1.0075917456371426
34,27,30.0,fit,1273,sim,clean,wiener,6.310364759082243e-05,6.249516832323071e-05,5.518986872031006e-07,0.76468,0.0020781254384486117,50000,0.9903574628278664
34,21,10.0,fit,1283,sim,clean,wiener,7.773303537381871e-05,7.922640920527873e-05,6.157752524764493e-07,0.70168,0.0023186469658470253,50000,1.0192115723292983
71,7,1.8,fit,1265,sim,clean,wiener,9.558337402007882e-05,9.705182012596224e-05,6.749012783009818e-07,0.63456,0.0025412807593119366,50000,1.0153629867216756
34,25,26.0,fit,1282,sim,clean,wiener,6.564503326482636e-05,6.63406979735808e-05,5.65160095522778e-07,0.7502,0.0021280600924309177,50000,1.010597370039375
34,19,8.0,fit,1283,sim,clean,wiener,8.141608945771297e-05,8.294446273462272e-05,6.280804876991521e-07,0.68768,0.002364981235044122,50000,1.0187723739507728
71,5,1.4,fit,1266,sim,clean,wiener,9.92573103012812e-05,0.00010050960990825217,6.810753226593338e-07,0.62154,0.002564528574421306,50000,1.0126166989934524
