channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,29,40.0,fit,fit,clean,optimum,4.6773928114075246e-05,4.719803380250111e-05,4.816722085611512e-07,0.82228,0.001813693876818901,50000,1.0090671385860843
83,1,0.6,fit,fit,clean,optimum,0.00015951497666454395,0.00016184687013234435,8.048837238150703e-07,0.39058,0.003030718101414515,50000,1.0146186490858744
71,7,1.8,fit,fit,clean,optimum,9.710490734428872e-05,9.82894008007296e-05,6.699630499762452e-07,0.6299,0.0025226862996032,50000,1.0121980802910528
71,9,2.0,fit,fit,clean,optimum,9.814174081012048e-05,9.921360267802368e-05,6.754708019466096e-07,0.62642,0.0025434252499643333,50000,1.0109215697526397
83,9,2.0,fit,fit,clean,optimum,0.0001024167397406526,0.00010370182443844609,6.960223297921901e-07,0.60952,0.002620810200871399,50000,1.012547604044492
83,13,4.0,fit,fit,clean,optimum,8.438677563250659e-05,8.460696381274367e-05,6.288548697673512e-07,0.68142,0.002367897101873156,50000,1.002609273533521
83,15,5.0,fit,fit,clean,optimum,7.941523039667685e-05,7.947073843720702e-05,6.143360928785393e-07,0.70076,0.0023132279383339133,50000,1.0006989596359908
91,3,1.0,fit,fit,clean,optimum,0.00014299486369590887,0.00014661878517715967,7.950304072802837e-07,0.44792,0.002993616314041553,50000,1.025343018536368
91,5,1.4,fit,fit,clean,optimum,0.00014684384279337333,0.0001499225413132339,8.0444366558633e-07,0.43548,0.0030290611012788954,50000,1.0209657991870498
83,3,1.0,fit,fit,clean,optimum,0.00013749629046906533,0.00013909769403780094,7.707015315881116e-07,0.47624,0.0029020080956546315,50000,1.0116468856234047
83,7,1.8,fit,fit,clean,optimum,0.00010846625936105755,0.00010989503931732478,7.104327865837665e-07,0.5862,0.0026750714947150257,50000,1.0131725751831375
83,11,3.0,fit,fit,clean,optimum,9.152352199108643e-05,9.206431689159935e-05,6.564261102728688e-07,0.65334,0.002471714156692523,50000,1.005908807798782
83,5,1.4,fit,fit,clean,optimum,0.00012078540805747648,0.00012210618940869888,7.357208174459521e-07,0.54022,0.0027702913266180545,50000,1.010934941334916
91,7,1.8,fit,fit,clean,optimum,0.0001441693664846771,0.00014697465601496833,8.013354122539905e-07,0.44658,0.0030173572497045934,50000,1.0194582913048273
91,9,2.0,fit,fit,clean,optimum,0.00014206204599655008,0.00014489785754357758,8.036783336902739e-07,0.4544,0.003026179312068433,50000,1.0199617816788051
91,11,3.0,fit,fit,clean,optimum,0.00013617583951915256,0.00013912425156301054,7.900980854428095e-07,0.47614,0.0029750440946854687,50000,1.0216515062750415
91,13,4.0,fit,fit,clean,optimum,0.00013608732085135207,0.0001397191401277056,7.985133926563666e-07,0.4739,0.0030067311858098904,50000,1.0266874184430492
83,17,6.0,fit,fit,clean,optimum,7.616663327924392e-05,7.633695046247425e-05,6.019270387298074e-07,0.71256,0.0022665027482011886,50000,1.0022361127950334
83,19,8.0,fit,fit,clean,optimum,6.814635442734906e-05,6.816785570800128e-05,5.735547768531729e-07,0.74332,0.002159669518626098,50000,1.000315516227286
