channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,5,1.4,fit,1774,sim,clean,wiener,4.810016079564292e-05,5.280698312676864e-05,5.160816338397117e-07,0.80116,0.0019432595084317526,50000,1.0978546069964923
31,3,1.0,fit,1774,sim,clean,wiener,4.997187868686804e-05,5.4841289557824e-05,5.260123790513901e-07,0.7935,0.001980652846603521,50000,1.0974430219337656
31,1,0.6,fit,1801,sim,clean,wiener,8.450434146686892e-05,9.772106976124414e-05,6.834018913128207e-07,0.63204,0.002573289061835419,50000,1.156402950013604
31,9,2.0,fit,1720,sim,clean,wiener,6.242440690669306e-05,7.116354455164416e-05,5.918530341070546e-07,0.73204,0.0022285699794539287,50000,1.1399955254362875
31,7,1.8,fit,1720,sim,clean,wiener,6.143588117413385e-05,7.038275331048192e-05,5.9086052866083e-07,0.73498,0.0022248327884378553,50000,1.1456294264094473
31,11,3.0,fit,1666,sim,clean,wiener,6.406265522864255e-05,7.23745677012019e-05,5.95734187839393e-07,0.72748,0.002243184118767389,50000,1.1297466120143438
31,5,1.4,fit,1801,sim,clean,wiener,4.810016079564292e-05,5.214835650157055e-05,5.154148785858256e-07,0.80364,0.001940748900803128,50000,1.0841617915400883
31,3,1.0,fit,1801,sim,clean,wiener,4.997187868686804e-05,5.462351785110527e-05,5.22664584647694e-07,0.79432,0.0019680470244221454,50000,1.093085136810348
31,1,0.6,fit,1828,sim,clean,wiener,8.450434146686892e-05,9.720585377217792e-05,6.771658695568882e-07,0.63398,0.002549807876345747,50000,1.1503060326230552
31,9,2.0,fit,1747,sim,clean,wiener,6.242440690669306e-05,6.967101163486464e-05,5.864016641174931e-07,0.73766,0.002208043330428699,50000,1.1160860805454382
31,7,1.8,fit,1747,sim,clean,wiener,6.143588117413385e-05,6.851310353572608e-05,5.848032545951373e-07,0.74202,0.00220202466148368,50000,1.1151968886314587
31,5,1.4,fit,1828,sim,clean,wiener,4.810016079564292e-05,5.187215823939073e-05,5.12201699086573e-07,0.80468,0.0019286499590760913,50000,1.0784196431228872
31,11,3.0,fit,1693,sim,clean,wiener,6.406265522864255e-05,7.161502248020736e-05,5.953219231758702e-07,0.73034,0.0022416317728305257,50000,1.1178903250982974
31,3,1.0,fit,1828,sim,clean,wiener,4.997187868686804e-05,5.391177617548799e-05,5.213257243631157e-07,0.797,0.0019630056650559715,50000,1.0788422927484476
31,1,0.6,fit,1855,sim,clean,wiener,8.450434146686892e-05,9.793884146796288e-05,6.771512624592326e-07,0.63122,0.002549752874618213,50000,1.1589799975704342
31,9,2.0,fit,1774,sim,clean,wiener,6.242440690669306e-05,7.142911980374015e-05,5.950764037833695e-07,0.73104,0.002240707291386705,50000,1.1442498750609935
31,7,1.8,fit,1774,sim,clean,wiener,6.143588117413385e-05,6.99259638768768e-05,5.877121934045863e-07,0.7367,0.002212978011942696,50000,1.138194204111416
31,5,1.4,fit,1855,sim,clean,wiener,4.810016079564292e-05,5.273262205618175e-05,5.167735300529141e-07,0.80144,0.0019458647821074498,50000,1.0963086439610916
31,11,3.0,fit,1720,sim,clean,wiener,6.406265522864255e-05,7.346873773983744e-05,6.010795713937657e-07,0.72336,0.002263311685293959,50000,1.1468262980612363
31,3,1.0,fit,1855,sim,clean,wiener,4.997187868686804e-05,5.4756305477153287e-05,5.230216598440235e-07,0.79382,0.0019693915593270786,50000,1.0957423838368225
31,1,0.6,fit,1882,sim,clean,wiener,8.450434146686892e-05,9.725896882259711e-05,6.740156217370744e-07,0.63378,0.0025379458982625067,50000,1.1509345808076479
31,9,2.0,fit,1801,sim,clean,wiener,6.242440690669306e-05,7.079173919870976e-05,5.934992037357351e-07,0.73344,0.002234768484833057,50000,1.1340394359616988
31,7,1.8,fit,1801,sim,clean,wiener,6.143588117413385e-05,7.039868782560767e-05,5.905987353098094e-07,0.73492,0.002223847028850113,50000,1.1458887946291458
31,5,1.4,fit,1882,sim,clean,wiener,4.810016079564292e-05,5.297163978306815e-05,5.152788518428084e-07,0.80054,0.0019402367041961638,50000,1.101277810860593
