channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
91,5,1.4,root,root,clean,wiener,0.00014463453271714932,0.0001492320456577843,8.026149697410127e-07,0.43808,0.003022175309659064,50000,1.0317871040495288
83,5,1.4,root,root,clean,wiener,0.0001089422608989857,0.00011527028241974782,7.44431106003577e-07,0.56596,0.0028030891437673586,50000,1.0580860124302878
83,3,1.0,root,root,clean,wiener,0.00012416062549388938,0.00013319661193622782,7.906777338520171e-07,0.49846,0.0029772267092349532,50000,1.0727765860263256
83,13,4.0,root,root,clean,wiener,7.801665285789973e-05,8.050648192038143e-05,6.337471396274556e-07,0.69686,0.0023863185090693957,50000,1.0319140718202393
83,11,3.0,root,root,clean,wiener,8.624210601464007e-05,8.904738202778881e-05,6.592055317032125e-07,0.6647,0.0024821798209756505,50000,1.0325279163831242
91,15,5.0,root,root,clean,wiener,0.00014126322517182133,0.0001464116364805248,7.997258279973743e-07,0.4487,0.00301129650329124,50000,1.0364455172423068
91,13,4.0,root,root,clean,wiener,0.00014075438529763566,0.0001456627142696141,7.973172291338918e-07,0.45152,0.0030022271384145312,50000,1.0348715882748478
91,17,6.0,root,root,clean,wiener,0.00014262985082738038,0.00014845656592166399,8.04099942651831e-07,0.441,0.003027766843128762,50000,1.0408520030027617
91,19,8.0,root,root,clean,wiener,0.00014512852450292355,0.0001528704266114995,8.124785287968362e-07,0.42438,0.003059315664334348,50000,1.0533451444855004
91,23,20.0,root,root,clean,wiener,0.0001466722191531207,0.00015948856189373185,8.214769795761891e-07,0.39946,0.0030931985307096387,50000,1.087380846997558
83,21,10.0,root,root,clean,wiener,6.276857229927495e-05,6.495439515763968e-05,5.651744662827106e-07,0.75542,0.002128114204249768,50000,1.0348235235930319
83,17,6.0,root,root,clean,wiener,7.065555473273617e-05,7.32244085079091e-05,6.018746307629769e-07,0.72428,0.002266305410661576,50000,1.036357421364675
83,15,5.0,root,root,clean,wiener,7.386440392905912e-05,7.65653451792768e-05,6.100428302265109e-07,0.7117,0.002297062039523144,50000,1.0365662092502868
91,21,10.0,root,root,clean,wiener,0.00014657019790598658,0.00015598828007110655,8.104825725331745e-07,0.41264,0.003051800068480032,50000,1.0642564607244438
83,19,8.0,root,root,clean,wiener,6.568645911490394e-05,6.778011583994112e-05,5.7910655354389e-07,0.74478,0.002180574240157569,50000,1.0318734904156546
83,23,20.0,root,root,clean,wiener,5.5299861149545106e-05,5.733238542248447e-05,5.34201686163855e-07,0.78412,0.0020114889544404994,50000,1.036754599933676
91,27,30.0,root,root,clean,wiener,0.0001531734657447385,0.00017209807486324994,8.241417416257515e-07,0.35198,0.003103232455288572,50000,1.1235501790502609
91,25,26.0,root,root,clean,wiener,0.00015120913329778491,0.00016669096273057535,8.272115429778203e-07,0.37234,0.003114791519349854,50000,1.102386867083625
91,29,40.0,root,root,clean,wiener,0.000149347597744375,0.00016877838421204991,8.270905061780205e-07,0.36448,0.0031143357660413486,50000,1.1301044460114642
83,25,26.0,root,root,clean,wiener,5.396178007333354e-05,5.602575518217217e-05,5.27611491091577e-07,0.78904,0.0019866741608169734,50000,1.0382488328967967
91,1,0.6,root,root,clean,wiener,0.0001625465035939318,0.0001719334182069504,8.23752953682863e-07,0.3526,0.003101768508855988,50000,1.0577491019829541
91,3,1.0,root,root,clean,wiener,0.0001492267868587074,0.00015508001270893824,8.048113003399483e-07,0.41606,0.0030304453972579705,50000,1.0392236941734387
